#model:doubleAnsatzdoubleEncoding, seed:42, epochs:100, learningRate:0.5, shots:10000 1st:model, 2nd:loss, 3rd:accuracy
[4.81456192 1.79912462 0.02119624 6.43075182 4.70740204 2.35590351
 1.57453021 1.44077829 3.44965843]
[0.74032713 0.72425482 0.70870052 0.69409286 0.67946583 0.66558818
 0.65210174 0.63897473 0.62646414 0.61467559 0.60376175 0.59364434
 0.58384904 0.57439392 0.5658812  0.55822268 0.55084433 0.5439645
 0.53741101 0.53166823 0.52580633 0.51996102 0.514154   0.50856419
 0.50279378 0.497043   0.49094567 0.48463427 0.4782346  0.47150304
 0.46476132 0.45798728 0.45100145 0.444335   0.43778702 0.43155675
 0.42547074 0.41963522 0.4141777  0.40909556 0.40424281 0.39971575
 0.39536273 0.39138888 0.38745354 0.38364926 0.37998946 0.37645945
 0.37307867 0.36962599 0.36645427 0.36325658 0.36024103 0.35729987
 0.35446612 0.35179035 0.34907699 0.3464484  0.34371307 0.34106107
 0.33826163 0.33555983 0.33267859 0.3296443  0.32657121 0.32323655
 0.31965784 0.31596466 0.31219043 0.3083256  0.30446534 0.30062721
 0.29654338 0.29241133 0.2885723  0.28476176 0.28118348 0.27777171
 0.27453556 0.27173707 0.26915801 0.26663124 0.26468171 0.26279731
 0.2610789  0.25952516 0.25833113 0.25722426 0.25635123 0.25552499
 0.25484699 0.25427098 0.253829   0.25337042 0.25311544 0.25278066
 0.25260725 0.25241919 0.25218623 0.25202067]
[0.49 0.49 0.49 0.49 0.51 0.53 0.55 0.56 0.66 0.72 0.73 0.78 0.81 0.85
 0.86 0.88 0.88 0.88 0.89 0.91 0.91 0.91 0.9  0.9  0.89 0.88 0.87 0.88
 0.88 0.88 0.88 0.86 0.86 0.86 0.86 0.88 0.88 0.9  0.91 0.91 0.91 0.91
 0.91 0.91 0.91 0.91 0.91 0.91 0.91 0.91 0.91 0.92 0.92 0.92 0.93 0.94
 0.94 0.94 0.94 0.94 0.94 0.95 0.95 0.96 0.96 0.96 0.96 0.96 0.96 0.96
 0.96 0.96 0.96 0.96 0.98 0.98 0.98 0.98 0.98 0.98 0.98 0.98 0.99 0.99
 0.99 0.99 0.99 0.99 0.99 0.99 0.99 0.99 0.99 0.99 0.99 0.99 0.99 0.99
 0.99 0.99]
