#model:basicModel, seed:42, epochs:100, learningRate:0.75, shots:1000 1st:model, 2nd:loss, 3rd:accuracy
[1.52341715e+00 5.37532025e-04 6.28703521e+00 3.14160800e+00
 3.14167429e+00]
[0.64861058 0.60834486 0.56651533 0.52232701 0.48061101 0.44330411
 0.41003536 0.38284489 0.36209089 0.34695065 0.33758929 0.33229764
 0.32865615 0.32663307 0.32517265 0.32463505 0.324215   0.32409972
 0.32396718 0.32385898 0.3237675  0.3237314  0.32376159 0.32377705
 0.32377304 0.32377304 0.32377538 0.32379272 0.32381111 0.32379879
 0.32379879 0.32379879 0.32379879 0.32379879 0.32379879 0.32381302
 0.32382375 0.32382375 0.32382375 0.32381233 0.32381233 0.32381233
 0.32381233 0.32381233 0.32381233 0.32381233 0.32381233 0.32381233
 0.32381233 0.32381233 0.32381233 0.32381233 0.32381233 0.32382541
 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541
 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541
 0.32382541 0.32382541 0.32382541 0.32382541 0.32381233 0.32382541
 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541
 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541
 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541
 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541 0.32382541
 0.32382541 0.32382541 0.32382541 0.32382541]
[0.69 0.77 0.84 0.89 0.95 0.96 0.96 0.97 0.97 0.97 0.97 0.97 0.97 0.97
 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97
 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97
 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97
 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97
 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97
 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97 0.97
 0.97 0.97]
